Onset	Fricative	Offset	Filename
Onset-pe_Xsh_20_vacation.wav	Fricative-pe_Xsh_20_vacation.wav	Offset-pe_Xsh_20_vacation.wav	pepepe_Xsh_20_vacation.wav
Onset-pe_s_01_Arkansas.wav	Fricative-pe_s_01_Arkansas.wav	Offset-pe_s_01_Arkansas.wav	pepepe_s_01_Arkansas.wav
Onset-pe_s_02_coliseum.wav	Fricative-pe_s_02_coliseum.wav	Offset-pe_s_02_coliseum.wav	pepepe_s_02_coliseum.wav
Onset-pe_s_03_compensate.wav	Fricative-pe_s_03_compensate.wav	Offset-pe_s_03_compensate.wav	pepepe_s_03_compensate.wav
Onset-pe_s_04_democracy.wav	Fricative-pe_s_04_democracy.wav	Offset-pe_s_04_democracy.wav	pepepe_s_04_democracy.wav
Onset-pe_s_05_dinosaur.wav	Fricative-pe_s_05_dinosaur.wav	Offset-pe_s_05_dinosaur.wav	pepepe_s_05_dinosaur.wav
Onset-pe_s_06_embassy.wav	Fricative-pe_s_06_embassy.wav	Offset-pe_s_06_embassy.wav	pepepe_s_06_embassy.wav
Onset-pe_s_07_episode.wav	Fricative-pe_s_07_episode.wav	Offset-pe_s_07_episode.wav	pepepe_s_07_episode.wav
Onset-pe_s_08_eraser.wav	Fricative-pe_s_08_eraser.wav	Offset-pe_s_08_eraser.wav	pepepe_s_08_eraser.wav
Onset-pe_s_09_hallucinate.wav	Fricative-pe_s_09_hallucinate.wav	Offset-pe_s_09_hallucinate.wav	pepepe_s_09_hallucinate.wav
Onset-pe_s_10_legacy.wav	Fricative-pe_s_10_legacy.wav	Offset-pe_s_10_legacy.wav	pepepe_s_10_legacy.wav
Onset-pe_s_11_literacy.wav	Fricative-pe_s_11_literacy.wav	Offset-pe_s_11_literacy.wav	pepepe_s_11_literacy.wav
Onset-pe_s_12_medicine.wav	Fricative-pe_s_12_medicine.wav	Offset-pe_s_12_medicine.wav	pepepe_s_12_medicine.wav
Onset-pe_s_13_obscene.wav	Fricative-pe_s_13_obscene.wav	Offset-pe_s_13_obscene.wav	pepepe_s_13_obscene.wav
Onset-pe_s_14_parasite.wav	Fricative-pe_s_14_parasite.wav	Offset-pe_s_14_parasite.wav	pepepe_s_14_parasite.wav
Onset-pe_s_15_peninsula.wav	Fricative-pe_s_15_peninsula.wav	Offset-pe_s_15_peninsula.wav	pepepe_s_15_peninsula.wav
Onset-pe_s_16_personal.wav	Fricative-pe_s_16_personal.wav	Offset-pe_s_16_personal.wav	pepepe_s_16_personal.wav
Onset-pe_s_17_pregnancy.wav	Fricative-pe_s_17_pregnancy.wav	Offset-pe_s_17_pregnancy.wav	pepepe_s_17_pregnancy.wav
Onset-pe_s_18_reconcile.wav	Fricative-pe_s_18_reconcile.wav	Offset-pe_s_18_reconcile.wav	pepepe_s_18_reconcile.wav
Onset-pe_s_19_rehearsal.wav	Fricative-pe_s_19_rehearsal.wav	Offset-pe_s_19_rehearsal.wav	pepepe_s_19_rehearsal.wav
Onset-pe_s_20_Tennessee.wav	Fricative-pe_s_20_Tennessee.wav	Offset-pe_s_20_Tennessee.wav	pepepe_s_20_Tennessee.wav
Onset-pe_sh_01_ambition.wav	Fricative-pe_sh_01_ambition.wav	Offset-pe_sh_01_ambition.wav	pepepe_sh_01_ambition.wav
Onset-pe_sh_02_beneficial.wav	Fricative-pe_sh_02_beneficial.wav	Offset-pe_sh_02_beneficial.wav	pepepe_sh_02_beneficial.wav
Onset-pe_sh_03_brochure.wav	Fricative-pe_sh_03_brochure.wav	Offset-pe_sh_03_brochure.wav	pepepe_sh_03_brochure.wav
Onset-pe_sh_04_commercial.wav	Fricative-pe_sh_04_commercial.wav	Offset-pe_sh_04_commercial.wav	pepepe_sh_04_commercial.wav
Onset-pe_sh_05_crucial.wav	Fricative-pe_sh_05_crucial.wav	Offset-pe_sh_05_crucial.wav	pepepe_sh_05_crucial.wav
Onset-pe_sh_06_efficient.wav	Fricative-pe_sh_06_efficient.wav	Offset-pe_sh_06_efficient.wav	pepepe_sh_06_efficient.wav
Onset-pe_sh_07_flourishing.wav	Fricative-pe_sh_07_flourishing.wav	Offset-pe_sh_07_flourishing.wav	pepepe_sh_07_flourishing.wav
Onset-pe_sh_08_glacier.wav	Fricative-pe_sh_08_glacier.wav	Offset-pe_sh_08_glacier.wav	pepepe_sh_08_glacier.wav
Onset-pe_sh_09_graduation.wav	Fricative-pe_sh_09_graduation.wav	Offset-pe_sh_09_graduation.wav	pepepe_sh_09_graduation.wav
Onset-pe_sh_10_impatient.wav	Fricative-pe_sh_10_impatient.wav	Offset-pe_sh_10_impatient.wav	pepepe_sh_10_impatient.wav
Onset-pe_sh_11_initial.wav	Fricative-pe_sh_11_initial.wav	Offset-pe_sh_11_initial.wav	pepepe_sh_11_initial.wav
Onset-pe_sh_12_machinery.wav	Fricative-pe_sh_12_machinery.wav	Offset-pe_sh_12_machinery.wav	pepepe_sh_12_machinery.wav
